Date,Price,Price After Diff,MA30 Before Diff,MA90 Before Diff
2015-06-01,34.107,-2.3119999999999976,43.818333333333335,44.90387777777777
2015-06-02,35.841,1.7340000000000018,43.278800000000004,44.78826666666667
2015-06-03,34.685,-1.1559999999999988,42.93196666666667,44.63411111111111
2015-06-04,33.529,-1.1559999999999988,42.31536666666667,44.49281111111111
2015-06-05,33.529,0.0,41.91073333333334,44.3772
2015-06-08,34.107,0.5779999999999959,41.390466666666676,44.2102
2015-06-09,33.529,-0.5779999999999959,40.889466666666664,44.0432
2015-06-10,31.216,-2.3130000000000024,40.27283333333333,43.83765555555556
2015-06-11,32.372,1.1559999999999988,39.69473333333334,43.64495555555556
2015-06-12,30.06,-2.312000000000001,39.1552,43.43941111111111
2015-06-15,28.904,-1.1559999999999988,38.57713333333333,43.221022222222224
2015-06-16,31.216,2.312000000000001,38.07613333333334,43.041177777777776
2015-06-17,35.841,4.625,37.729299999999995,42.91272222222222
2015-06-18,34.685,-1.1559999999999988,37.34393333333333,42.77142222222222
2015-06-19,33.529,-1.1559999999999988,36.92003333333333,42.61727777777777
2015-06-22,32.95,-0.5790000000000006,36.419,42.50165555555556
